Grade,Energy,Entropy,Correlation,Contrast,Homogeneity,Variance,Sum Mean,Inertia,Cluster Shade,Cluster Tendency,Max Probability,Inverse Variance,Short Run Emphasis (SRE),Long Run Emphasis (LRE),Gray-Level Nonuniformity (GLN),Run Length Nonuniformity (RLN),Run Percentage (RP),Low Gray-Level Run Emphasis (LGRE),High Gray-Level Run Emphasis (HGRE),Short Run Low Gray-Level Emphasis (SRLGE),Short Run High Gray-Level Emphasis (SRHGE),Long Run Low Gray-Level Emphasis (LRLGE),Long Run High Gray-Level Emphasis (LRHGE)
1,0.048836813,1.5587261,0.15110304,1.5531323,0.086930009,5.719414,12.304268,1.5531323,-151.99488,2472.074,0.11800873,0.46601267,4.21E-05,31456.9201,59088.6683,549.466378,0.955127716,0.978031028,1.6026859,4.12E-05,5.53E-05,30722.5658,62483.169
1,0.07446621,1.335352,0.308142,1.287106,0.07795327,2.359395,13.1138,1.287106,-52.13369,849.8093,0.16033,0.4817366,3.18E-05,35112.4769,60021.2463,787.173589,0.970718384,0.978019388,1.09279041,3.11E-05,3.47E-05,34333.1629,38404.1339
1,0.064075579,1.404293,0.25335018,1.571272,0.07904237,2.8645988,13.068248,1.571272,-73.39411,1281.7111,0.14328078,0.48123899,3.14E-05,36261.6484,60146.1858,682.178585,0.971485138,0.978517244,1.08999995,3.07E-05,3.42E-05,35474.8034,39556.0458
1,0.064944355,1.4591346,0.18885893,1.6169779,0.080176288,4.2987204,13.130049,1.6169779,-133.70292,2314.9111,0.16914696,0.43979539,3.61E-05,35542.5481,57842.8192,520.455853,0.945358276,0.973588073,1.57921949,3.52E-05,4.84E-05,34488.4595,65615.9418
1,0.15308229,1.3165045,0.17126597,1.349896,0.083413264,5.0597095,12.781301,1.349896,-176.12821,2846.3329,0.37084521,0.32984757,3.89E-05,36175.72721,44979.29219,454.2671615,0.758247376,0.960295585,17.9988466,3.78E-05,0.000351043,34319.89088,965647.6734
1,0.086238256,1.4172695,0.16993942,1.5402622,0.084018649,4.9733301,12.792304,1.5402622,-186.01236,3232.8415,0.23298685,0.40820687,3.47E-05,36209.95441,53641.22514,567.8805442,0.887523651,0.968606086,5.224502908,3.38E-05,0.000113238,34883.74473,265887.8201
1,0.12960222,1.1785611,0.32545922,1.128914,0.076923129,2.327381,13.370606,1.128914,-76.01937,1266.2467,0.27998515,0.40949477,3.13E-05,36721.6715,53708.21178,647.611956,0.89030838,0.968117074,5.604981319,3.04E-05,0.000116785,35467.86125,286779.5537
1,0.059563808,1.4507513,0.2298774,1.6432336,0.080417469,3.2504876,12.936622,1.6432336,-81.880688,1475.8658,0.13885504,0.47514024,3.42E-05,33585.4889,59715.3133,653.550328,0.969070435,0.976727857,1.09815704,3.34E-05,3.75E-05,32804.0819,36887.5302
1,0.065639015,1.4226429,0.22661722,1.5590399,0.079760464,3.4012597,13.046881,1.5590399,-96.46736,1644.5893,0.14111023,0.46760652,3.40E-05,34020.0211,59607.8382,662.449239,0.968357086,0.976303573,1.10094015,3.32E-05,3.75E-05,33210.0307,37466.7946
1,0.08012707,1.344862,0.283998,1.316115,0.07897883,2.645148,13.02633,1.316115,-62.61646,999.4679,0.1609788,0.4574578,3.31E-05,33426.4252,58615.1951,749.458399,0.96251297,0.972188757,1.1227051,3.22E-05,3.70E-05,32475.8882,37687.0133
1,0.082827204,1.3169943,0.2992021,1.052522,0.078335579,2.6877689,13.128172,1.052522,-65.85353,1085.1496,0.16836508,0.44972959,3.43E-05,32939.5789,58440.5475,724.308736,0.961711884,0.971381108,1.12391234,3.33E-05,3.85E-05,32002.4115,36991.0826
1,0.057185282,1.4644225,0.20847865,1.3768748,0.081684997,3.9632281,12.777906,1.3768748,-102.14338,1684.8372,0.13019413,0.47179973,3.43E-05,33745.4085,59297.116,611.126392,0.966575623,0.975013631,1.10732979,3.35E-05,3.79E-05,32888.7393,37441.0686
1,0.054666762,1.5318432,0.15335969,1.627005,0.08786381,5.5677309,12.369895,1.627005,-183.48232,3294.9552,0.14663261,0.46398291,3.91E-05,31131.1146,59177.5621,583.750211,0.965930939,0.974489026,1.10934238,3.82E-05,4.34E-05,30334.4685,34547.2063
1,0.068691329,1.3921141,0.23692312,1.4069486,0.079035438,3.3285644,13.183142,1.4069486,-101.32051,1774.4626,0.15030805,0.46631235,3.20E-05,37197.349,58796.7217,610.977332,0.956718445,0.975403463,1.30170037,3.13E-05,3.88E-05,36235.5218,52079.5579
1,0.20146832,1.173758,0.24781941,1.1935085,0.078920272,3.307103,13.22728,1.1935085,-119.13025,2008.7463,0.42926079,0.30031192,3.57E-05,35436.1104,40413.2668,414.871025,0.683784485,0.958718332,38.28819824,3.46E-05,0.000718253,33596.2251,2075401.62
1,0.1435383,1.197932,0.3483335,1.0949,0.07618912,2.134678,13.39099,1.0949,-52.09481,790.3332,0.3354786,0.3646494,3.46E-05,34159.86802,47483.34717,495.908945,0.784702301,0.968634267,20.71954135,3.37E-05,0.000396399,32921.1856,1111889.519
1,0.068011268,1.4320712,0.20987961,1.6090647,0.081191781,3.7401106,12.972655,1.6090647,-120.14947,2199.0126,0.16361661,0.44260307,3.78E-05,32091.63106,56526.15162,599.6642045,0.921340942,0.974569256,3.251390563,3.69E-05,8.08E-05,31197.70967,153261.037
1,0.059708845,1.4481087,0.22372156,1.5800014,0.080790649,3.444947,12.914858,1.5800014,-92.849049,1640.7189,0.13093176,0.47421514,3.22E-05,35711.1826,59721.8923,657.180948,0.968536377,0.976929006,1.10519469,3.15E-05,3.54E-05,34869.5429,39691.3948
1,0.069279197,1.3682433,0.26359631,1.406147,0.078189955,2.8616319,13.172058,1.406147,-74.975633,1215.4108,0.13848696,0.48350632,3.06E-05,37378.6183,60025.3097,698.012482,0.969825745,0.978334639,1.10586425,3.00E-05,3.35E-05,36541.1642,41713.2879
1,0.063591607,1.4279142,0.21411596,1.5388851,0.079897399,3.6990588,13.063902,1.5388851,-109.86232,1875.2149,0.13859033,0.46771213,3.48E-05,34269.2138,59856.2536,625.496941,0.969734192,0.977339236,1.09637079,3.40E-05,3.80E-05,33476.1674,37639.5525
1,0.12813307,1.2395345,0.25799705,1.1988737,0.078894339,3.1351238,13.211837,1.1988737,-113.21212,1947.8522,0.30557425,0.37804829,3.23E-05,36843.57823,47875.06494,530.0351762,0.789115906,0.969837796,21.24409604,3.14E-05,0.000403292,35605.47634,1143567.885
1,0.056474443,1.5701924,0.12776572,1.6878717,0.089967474,6.8649559,12.224882,1.6878717,-218.24243,3781.0577,0.17360177,0.42408615,4.19E-05,33548.32184,55474.59517,466.3613978,0.909629822,0.971876191,3.021350713,4.09E-05,8.10E-05,32408.43925,142532.105
1,0.08917274,1.274922,0.3234346,1.112605,0.07775999,2.364498,13.19403,1.112605,-61.70424,990.329,0.1725478,0.470876,3.18E-05,35356.2544,59337.2703,757.82009,0.967018127,0.975137061,1.1048587,3.10E-05,3.51E-05,34479.6814,39048.4337
1,0.064951336,1.4547441,0.18891305,1.6024806,0.082679937,4.3094684,12.80752,1.6024806,-138.19827,2366.9176,0.15318464,0.45385898,3.23E-05,37404.7092,58607.6895,635.860069,0.95785141,0.973767566,1.22938097,3.15E-05,3.76E-05,36310.7843,48523.8332
1,0.059306228,1.4896648,0.17716237,1.696352,0.083253414,4.6053524,12.780504,1.696352,-148.66522,2630.5635,0.14944571,0.45240404,3.41E-05,36212.0572,58245.2803,579.476894,0.950252533,0.974284066,1.54620029,3.33E-05,4.54E-05,35182.2339,64531.0971
1,0.071401735,1.4003951,0.19095655,0.82205813,0.087741924,4.7871892,12.087668,0.82205813,-127.02753,2065.5307,0.17483716,0.43653874,4.03E-05,29293.6013,56686.9657,643.84434,0.949581146,0.964370543,1.1923873,3.90E-05,4.69E-05,28174.8746,36170.8896
1,0.080814754,1.3424692,0.22425344,0.81803193,0.084667817,4.0035521,12.473208,0.81803193,-121.44926,2063.2555,0.18440912,0.43617197,3.72E-05,31572.4917,56795.8392,660.408862,0.948200226,0.965685156,1.26557627,3.60E-05,4.46E-05,30441.654,42827.791
1,0.079627615,1.3642201,0.19068415,0.76212091,0.086346697,4.8304153,12.273439,0.76212091,-139.5671,2200.7647,0.19241411,0.42904819,3.94E-05,29905.4758,56985.8816,663.026863,0.953186035,0.965121045,1.15463269,3.80E-05,4.54E-05,28860.6221,34540.5296
1,0.066456413,1.4682848,0.14196112,1.0066693,0.090964512,6.4984547,12.038513,1.0066693,-200.5881,3394.6027,0.16905966,0.4265097,4.28E-05,30214.9419,56989.8992,567.53921,0.949676514,0.966294382,1.21761225,4.14E-05,5.00E-05,29116.2182,38824.5766
1,0.068296599,1.4309832,0.18255179,1.0396766,0.08537051,4.8960593,12.50989,1.0396766,-151.85687,2644.0441,0.16483502,0.43982764,4.02E-05,30882.6608,57114.8194,582.566426,0.946804047,0.968342986,1.40300358,3.90E-05,5.02E-05,29838.1864,49964.9947
1,0.09640278,1.259505,0.3200921,0.6975824,0.08215425,2.724156,12.53185,0.6975824,-59.84377,981.7335,0.2211665,0.4291572,3.82E-05,28946.932,56979.9611,802.69989,0.953250885,0.965032847,1.15385142,3.69E-05,4.41E-05,27958.5671,33287.5188
1,0.095469254,1.2728424,0.27974413,0.69932239,0.081984256,3.1820011,12.62599,0.69932239,-80.274596,1254.002,0.21973287,0.42150865,3.79E-05,30235.2111,56959.8908,693.71851,0.953018188,0.965003463,1.1552645,3.66E-05,4.36E-05,29173.8188,34964.6977
1,0.1038352,1.220259,0.3503437,0.677555,0.07953348,2.461608,12.89918,0.677555,-58.3128,961.2508,0.2356469,0.4231065,3.49E-05,31965.4665,57141.6307,714.583222,0.954204559,0.965749376,1.15054585,3.37E-05,4.01E-05,30876.354,36753.6925
1,0.09048152,1.268535,0.3249913,0.731573,0.07981007,2.652776,12.89336,0.731573,-56.86169,947.4455,0.1977751,0.4222208,3.66E-05,30598.4037,56541.5124,709.739552,0.950523376,0.963143721,1.16444241,3.53E-05,4.26E-05,29469.3853,35653.1561
1,0.083167988,1.3115453,0.27295997,0.84484099,0.081032351,3.1760789,12.796054,0.84484099,-84.559088,1406.638,0.18284186,0.44278521,3.79E-05,29915.853,57747.1423,739.738235,0.957607269,0.968421742,1.13888502,3.67E-05,4.31E-05,28981.0938,34032.3849
1,0.10530379,1.3003974,0.21356566,1.223845,0.083887694,3.958341,12.684375,1.223845,-147.2303,2484.8474,0.23612449,0.40882377,4.20E-05,29841.273,56213.404,682.642041,0.934772491,0.967088146,1.94983586,4.07E-05,6.23E-05,28818.6573,78409.408
1,0.12072105,1.2222766,0.25303399,0.99026551,0.081215327,3.3717655,12.886397,0.99026551,-119.9137,1930.575,0.22468019,0.3998323,3.65E-05,33941.7833,57012.5325,599.53354,0.953487396,0.965190234,1.15309397,3.53E-05,4.18E-05,32730.3609,39290.8956
1,0.15390978,1.1023479,0.32704877,0.79451034,0.080660906,2.5882469,12.846169,0.79451034,-94.056228,1481.6206,0.3157325,0.39190083,3.35E-05,33842.5915,55985.8878,735.29301,0.947238922,0.960678491,1.17654236,3.22E-05,3.93E-05,32517.1646,39792.4867
1,0.11932978,1.3696227,0.10507792,1.2634782,0.097689215,8.8364819,12.014924,1.2634782,-362.1995,6371.0138,0.28777371,0.33085836,5.38E-05,30757.38106,46685.64695,386.4899132,0.780139923,0.964728275,22.9358352,5.22E-05,0.000458781,29496.58659,1228934.725
1,0.092902418,1.3594856,0.18621467,1.1927049,0.084947135,4.6868066,12.588114,1.1927049,-168.56214,2810.4349,0.21507952,0.41832169,4.08E-05,30505.8554,57088.3204,625.067618,0.953540802,0.965634779,1.15442901,3.94E-05,4.69E-05,29462.1759,35197.5475
1,0.076901991,1.4425883,0.1823304,1.6249669,0.082994727,4.4926692,12.84483,1.6249669,-152.22366,2699.5422,0.20564751,0.4085317,4.09E-05,32279.7939,54090.64581,477.1109792,0.885429382,0.972790437,6.035094648,3.99E-05,0.000134963,31286.37421,305873.1334
1,0.13531482,1.1946897,0.23673892,1.0183308,0.082328221,3.6313072,12.769224,1.0183308,-139.13607,2243.0468,0.27801085,0.3974739,4.13E-05,30202.1882,56879.4821,748.252186,0.952529907,0.964645862,1.15727425,3.99E-05,4.74E-05,29146.9055,34894.5932
1,0.097894867,1.3255306,0.21726331,1.184051,0.083721527,3.9048961,12.619447,1.184051,-130.90692,2136.2182,0.22910239,0.41706212,3.87E-05,32907.1323,58076.1568,592.353536,0.95954895,0.969839143,1.13176904,3.76E-05,4.35E-05,31909.0547,37260.6571
1,0.1345211,1.153512,0.3930272,0.9093174,0.07806702,1.951515,13.08937,0.9093174,-51.47418,808.2451,0.2738612,0.3952718,3.30E-05,33318.6864,54944.3588,776.35395,0.940311432,0.95618707,1.20537187,3.16E-05,3.97E-05,31871.5475,40095.0241
1,0.073682147,1.3765769,0.25912467,1.3500842,0.078799256,2.987262,13.101222,1.3500842,-76.666573,1278.3088,0.15134283,0.45589538,3.66E-05,32444.3908,59289.7883,602.054407,0.966625214,0.974968612,1.10667659,3.57E-05,4.04E-05,31627.2248,35928.4741
1,0.05786468,1.4486911,0.23511508,1.5790563,0.080803302,3.2057816,12.871275,1.5790563,-77.673348,1492.5266,0.14168518,0.47742643,3.76E-05,30853.3648,59877.5992,658.442825,0.969978333,0.977410379,1.09503253,3.67E-05,4.13E-05,30172.6207,33711.1602
1,0.073841304,1.3544927,0.28698317,1.1227373,0.079348583,2.7809918,12.965731,1.1227373,-60.906249,1034.9919,0.17160062,0.46415871,3.76E-05,30608.1779,59048.8089,639.604574,0.965274811,0.973936862,1.11122352,3.66E-05,4.19E-05,29823.5729,33955.3
1,0.072476727,1.3699177,0.25610852,1.0619119,0.081296912,3.2706157,12.801937,1.0619119,-83.761985,1540.2739,0.17162154,0.45567171,3.95E-05,29254.1527,58405.1715,675.405332,0.96162796,0.971193429,1.12381206,3.83E-05,4.44E-05,28436.892,32760.6653
1,0.077969789,1.3325778,0.28967103,0.9139933,0.081227178,2.9099698,12.718263,0.9139933,-64.241934,1198.1197,0.18147909,0.44811392,3.74E-05,30048.5196,57297.8934,680.915137,0.95507431,0.966443148,1.14750974,3.61E-05,4.30E-05,29067.0463,34347.3924
1,0.0935107,1.239209,0.4018937,0.7702597,0.07817947,2.011956,13.02285,0.7702597,-27.45129,534.7526,0.2170145,0.4346917,3.76E-05,29382.0204,57151.9592,771.245109,0.954246521,0.965804592,1.15046745,3.63E-05,4.35E-05,28426.0218,33569.6943
1,0.1418708,1.113941,0.4317315,0.6486748,0.07672002,1.926186,13.3145,0.6486748,-52.151,884.5738,0.2899973,0.3589064,3.33E-05,34196.90616,49211.40116,564.1729473,0.829772949,0.961295996,12.57104229,3.21E-05,0.00024681,32772.51599,664708.2664
1,0.073203808,1.3770962,0.23813889,1.3907555,0.080532467,3.31896,12.957472,1.3907555,-102.24194,1768.3445,0.16183052,0.46591787,3.84E-05,30423.9417,59357.6626,687.208351,0.966911316,0.975249584,1.10603295,3.75E-05,4.26E-05,29683.5336,33588.9458
1,0.07660288,1.326197,0.3119344,1.283196,0.07914948,2.318023,12.98646,1.283196,-52.62923,992.1672,0.1705178,0.4687047,3.75E-05,30399.3215,59407.0944,679.675341,0.967269897,0.97545992,1.10452598,3.65E-05,4.15E-05,29673.077,33486.8327
1,0.097758541,1.2788385,0.26887862,1.1469053,0.080405682,3.0111072,12.916672,1.1469053,-99.334844,1648.1563,0.22414789,0.44459727,3.95E-05,30345.3048,58566.903,659.145145,0.962562561,0.971884913,1.12044232,3.84E-05,4.43E-05,29504.5512,33935.07
1,0.14428762,1.1559648,0.24444988,0.90561476,0.082282683,3.5725395,12.780788,0.90561476,-139.18594,2202.8601,0.28482495,0.40037588,3.68E-05,31655.4371,56048.8618,812.71611,0.947990417,0.960925219,1.17209669,3.54E-05,4.28E-05,30410.1014,37129.8584
1,0.13127482,1.1865062,0.29489935,1.058737,0.080973612,2.7342796,12.872142,1.058737,-100.98406,1727.5487,0.29052022,0.41945415,3.70E-05,30872.3063,57192.4329,869.451089,0.95451355,0.965981072,1.14933142,3.58E-05,4.23E-05,29837.6912,35405.0968
1,0.08092653,1.3451749,0.24228451,1.0822939,0.079148646,3.4866421,13.17454,1.0822939,-109.05698,1918.7146,0.18452126,0.4306764,3.36E-05,35636.2764,56955.0652,615.726338,0.943641663,0.968530041,1.51360752,3.26E-05,4.48E-05,34442.1908,61469.8158
1,0.077254955,1.3558329,0.2490432,1.0506298,0.081160431,3.3940694,12.873233,1.0506298,-97.109167,1719.19,0.17503481,0.44732565,3.51E-05,32311.8903,57745.6168,755.300357,0.957672119,0.968384616,1.13827323,3.40E-05,3.99E-05,31307.2247,36699.5448
1,0.093793447,1.2669291,0.31015446,0.86558519,0.07882928,2.709387,13.054943,0.86558519,-70.801216,1129.18,0.19520121,0.44328206,3.55E-05,31602.0104,57589.2428,822.020257,0.956775665,0.967706525,1.14154306,3.44E-05,4.05E-05,30590.0957,36032.1646
1,0.099194887,1.2570479,0.31444799,0.91448756,0.078800602,2.6268639,13.053436,0.91448756,-71.449551,1204.8456,0.22522394,0.43533458,3.46E-05,32245.566,57430.8286,833.984408,0.9559021,0.967036964,1.1443507,3.35E-05,3.96E-05,31210.1326,36764.3623
1,0.083558555,1.3158659,0.28859289,1.3312544,0.079012166,2.5670665,13.091237,1.3312544,-75.406772,1401.1407,0.16667324,0.44024633,3.14E-05,35375.72649,55018.15276,709.2350461,0.911659241,0.968329634,3.663121429,3.05E-05,8.16E-05,34195.54381,178798.6913
1,0.16692004,1.2886327,0.16493961,1.4346992,0.083466845,5.2319052,12.937219,1.4346992,-212.76751,3706.2247,0.38797004,0.30928049,3.72E-05,35837.80834,41385.00545,411.5602948,0.68951416,0.965062803,44.26056325,3.62E-05,0.000828846,34306.86315,2403002.95
1,0.088465632,1.4098019,0.18577183,1.4839777,0.081641156,4.4946823,12.957721,1.4839777,-150.65077,2524.2478,0.24025636,0.40178619,3.40E-05,36769.34989,53034.16961,577.3143674,0.883903503,0.965530773,4.63560817,3.30E-05,0.000101811,35276.49183,234169.4213
1,0.068671995,1.5084265,0.13555981,1.6179604,0.087352919,6.452072,12.482305,1.6179604,-218.8452,3682.8053,0.18779505,0.41948812,3.93E-05,34674.8029,57146.8784,574.343264,0.949806213,0.96725496,1.22133654,3.83E-05,4.53E-05,33339.3152,44844.2914
1,0.18778593,1.2873391,0.1366273,1.3161168,0.08617818,6.5880333,12.663945,1.3161168,-249.60901,4084.7439,0.41958667,0.29463485,4.40E-05,33838.06109,39001.97993,335.2858147,0.646198273,0.967087314,57.05440561,4.29E-05,0.001069814,32424.70868,3101504.079
1,0.080242747,1.4733518,0.16577435,1.5153948,0.084297319,5.1437721,12.593368,1.5153948,-141.29244,2289.0446,0.23834668,0.39084181,3.80E-05,34377.07299,52432.31586,475.4700013,0.871459961,0.966509268,4.932995084,3.69E-05,0.00011153,32968.28735,247933.8363
1,0.044249108,1.6279189,0.13686472,2.0402316,0.089311105,6.0803123,12.087429,2.0402316,-150.40048,2553.5419,0.11746187,0.43831519,3.85E-05,32227.75543,57633.40822,540.7093696,0.938110352,0.975225961,2.284661228,3.76E-05,6.38E-05,31344.8633,100547.3422
1,0.057292022,1.5213629,0.17207264,1.7507439,0.084383448,4.7375322,12.552686,1.7507439,-132.72831,2234.9482,0.14464141,0.45533775,3.61E-05,32920.3934,59307.6268,706.519813,0.966648102,0.975041835,1.10679206,3.53E-05,3.98E-05,32084.8988,36499.1417
1,0.062593646,1.475863,0.18846816,1.4783917,0.083678326,4.41841,12.572669,1.4783917,-116.4455,1864.4379,0.14399726,0.45366735,3.56E-05,33488.7657,58933.5012,666.196973,0.96452713,0.973472395,1.11428853,3.47E-05,3.94E-05,32569.7906,37450.6245
1,0.054219758,1.5485828,0.13312747,1.8644664,0.088718523,6.4216265,12.457265,1.8644664,-230.92817,4138.6342,0.12646291,0.45296083,4.24E-05,33746.9491,59594.704,536.6365,0.968173981,0.976284408,1.10204268,4.14E-05,4.66E-05,32900.656,37420.1822
1,0.07147849,1.4366436,0.18568105,1.4962833,0.08390853,4.4874948,12.649842,1.4962833,-141.78558,2363.356,0.16695445,0.44027046,3.52E-05,34485.1223,57799.2631,644.675725,0.950279236,0.971462874,1.41488843,3.43E-05,4.44E-05,33409.0417,55148.162
1,0.10886882,1.3784528,0.17096807,1.3669413,0.085288062,5.0585013,12.491515,1.3669413,-155.35445,2429.5832,0.28586112,0.36571347,3.32E-05,36722.32985,44772.25462,488.2999663,0.760601044,0.957485677,16.01319839,3.21E-05,0.000308688,34800.64536,857048.2146
1,0.058588102,1.4929092,0.1718574,1.7143417,0.084854946,4.7744536,12.653483,1.7143417,-156.4053,2743.7981,0.13009283,0.46814127,3.39E-05,35807.0903,59515.9949,660.408767,0.96786499,0.97592325,1.10255843,3.31E-05,3.72E-05,34905.1705,39660.9913
1,0.070108433,1.4252562,0.19166751,1.3175599,0.082512045,4.4441284,12.833291,1.3175599,-144.07397,2444.2698,0.16071235,0.45015224,3.37E-05,36870.395,58705.8767,636.127045,0.962608337,0.972697759,1.12562652,3.29E-05,3.75E-05,35794.2755,41965.3031
1,0.091223266,1.3114575,0.26408496,0.92834269,0.079539812,3.2447721,13.077421,0.92834269,-95.468176,1643.1395,0.21422608,0.41297542,3.14E-05,37282.80674,55321.13231,622.6544535,0.923851013,0.965258888,2.217097819,3.04E-05,5.52E-05,35881.98307,101739.2407
1,0.081304929,1.3345431,0.26095544,0.89779936,0.080369896,3.3126257,12.884221,0.89779936,-84.787452,1361.4203,0.18148754,0.43809674,3.23E-05,35471.3526,57650.094,674.739037,0.95708847,0.967977532,1.14053728,3.12E-05,3.66E-05,34317.9082,40550.9446
1,0.081081931,1.3374012,0.27184182,0.91364564,0.081323839,3.1440343,12.672481,0.91364564,-68.625566,1033.1106,0.19229679,0.44394177,3.22E-05,33904.9305,57146.7251,807.682568,0.954147339,0.96580438,1.1511122,3.11E-05,3.69E-05,32741.4868,39051.1366
1,0.1208223,1.141046,0.486793,0.6477698,0.07616669,1.651411,13.30737,0.6477698,-26.2463,373.6101,0.2199431,0.4138272,3.11E-05,34349.9845,56850.0602,903.200176,0.952487946,0.964491816,1.15664449,3.00E-05,3.59E-05,33139.3,39685.4927
1,0.064272737,1.4384731,0.21386051,1.5562217,0.081812158,3.690053,12.828335,1.5562217,-112.62966,2016.6615,0.15245571,0.46597067,3.32E-05,34243.5764,58582.0209,723.001178,0.959762573,0.972977401,1.19453652,3.23E-05,3.83E-05,33299.2511,42599.1188
1,0.085919052,1.3186287,0.27192204,0.90037289,0.08177282,3.1519948,12.720197,0.90037289,-84.662387,1433.4572,0.19862548,0.43860371,2.99E-05,36662.6888,56840.4853,829.940483,0.952323914,0.96447163,1.15792201,2.88E-05,3.44E-05,35345.6256,42513.4031
1,0.059626155,1.4523713,0.23580401,1.5636253,0.080350978,3.2058382,12.872228,1.5636253,-68.486191,1143.7329,0.13777153,0.46997787,3.07E-05,36126.7808,59119.4397,697.371695,0.965671539,0.974248439,1.10985585,3.00E-05,3.41E-05,35187.0888,40142.2864
1,0.072783098,1.3825779,0.26621819,1.4128415,0.079450408,2.8130784,12.963374,1.4128415,-67.032623,1136.4802,0.16810355,0.46106858,3.09E-05,35350.6412,58254.9857,763.047927,0.960041046,0.970805152,1.13696737,3.01E-05,3.49E-05,34302.2134,40498.6132
1,0.069704556,1.3932577,0.26734425,1.4326264,0.078910018,2.7752345,13.059295,1.4326264,-60.143818,1046.9575,0.16934987,0.46550902,3.24E-05,34183.7995,59018.925,728.705276,0.965034485,0.973829937,1.11231886,3.16E-05,3.61E-05,33293.4296,38005.2023
1,0.077032343,1.4500466,0.17854556,1.4752842,0.083190237,4.7272966,12.731841,1.4752842,-139.313,2281.1513,0.20729413,0.40705405,3.60E-05,34568.46139,54502.82621,556.5389226,0.908660889,0.965473474,2.449057175,3.49E-05,6.41E-05,33139.45355,111939.5866
1,0.082324259,1.3499143,0.27402832,1.2589485,0.079601094,2.8409321,12.955629,1.2589485,-70.256204,1219.8324,0.20697229,0.44693687,3.23E-05,34321.7548,57948.9613,790.829737,0.958679199,0.969285841,1.13549253,3.13E-05,3.66E-05,33286.0429,38887.5163
1,0.12900041,1.1541049,0.37380815,0.93327361,0.082661382,2.0731032,12.484848,0.93327361,-65.925971,1156.1214,0.26696555,0.41721368,3.94E-05,27865.0948,56470.473,962.14576,0.950065613,0.96289009,1.16651648,3.80E-05,4.60E-05,26867.744,32322.0944
1,0.13725486,1.16631,0.34579,0.96556428,0.082277716,2.2797416,12.601519,0.96556428,-76.86274,1395.9186,0.30680345,0.40492316,4.06E-05,27456.4658,56328.2667,1029.96888,0.949356079,0.962233102,1.16863809,3.91E-05,4.74E-05,26449.6993,31938.4326
1,0.14158608,1.1381686,0.3819513,0.915325,0.080561789,2.0269267,12.772851,0.915325,-63.216403,1101.0232,0.31362496,0.40682619,3.79E-05,29163.7554,56393.0299,939.573707,0.94965744,0.962528067,1.16770483,3.65E-05,4.42E-05,28091.2673,33957.5794
1,0.10884749,1.2279148,0.33377575,1.0773201,0.079897612,2.2920287,12.877757,1.0773201,-64.017561,1084.6775,0.24339626,0.41888195,3.62E-05,31504.3022,56252.7159,806.156149,0.940670013,0.96498542,1.47596553,3.50E-05,4.74E-05,30368.5571,54122.2868
1,0.10427765,1.268573,0.26578665,1.2491752,0.081844136,2.9715567,12.781983,1.2491752,-106.79508,1925.4958,0.24714793,0.43429112,3.83E-05,32465.6607,57925.2602,810.590752,0.955478668,0.970323682,1.20543312,3.72E-05,4.45E-05,31489.2604,40897.1004
1,0.079475021,1.3720992,0.23637653,1.4553399,0.082248499,3.2971134,12.727959,1.4553399,-103.26036,1824.6913,0.19250969,0.4423669,3.56E-05,32529.8744,58175.8369,812.595225,0.959499359,0.97042547,1.13597036,3.46E-05,4.00E-05,31525.6527,37303.6643
1,0.10284608,1.2593457,0.33067448,1.180178,0.079476388,2.2206998,12.914175,1.180178,-57.523696,1024.1974,0.24668982,0.43508791,3.34E-05,32948.6456,57719.306,878.062581,0.957256317,0.968369344,1.14109579,3.23E-05,3.81E-05,31918.252,37532.9672
1,0.081884811,1.3133265,0.29658731,1.0953521,0.080661158,2.6836992,12.789261,1.0953521,-71.069618,1212.0829,0.18527757,0.46688897,3.41E-05,32698.9331,58768.3137,850.387244,0.96370697,0.972750011,1.11663512,3.32E-05,3.80E-05,31818.4654,36457.8241
1,0.056976589,1.4789423,0.19212499,1.44943,0.086680308,4.3344674,12.297666,1.44943,-128.90458,2349.386,0.12871017,0.47793567,3.52E-05,32476.7705,59049.3862,728.826416,0.965209961,0.97395351,1.11167553,3.43E-05,3.92E-05,31638.2488,36063.8949
1,0.054937477,1.4986873,0.16838649,1.4278663,0.089037768,5.1084573,12.118351,1.4278663,-162.27259,2800.9084,0.1262251,0.47823799,3.56E-05,32662.6999,59233.2333,742.725537,0.966209412,0.974723692,1.10833988,3.48E-05,3.94E-05,31826.2828,36248.363
1,0.060650183,1.4440304,0.21405154,1.3824655,0.084385826,3.8280715,12.496127,1.3824655,-108.59371,2006.6266,0.11925669,0.44407553,4.18E-05,28595.02823,55772.85558,683.2042718,0.912288666,0.973247278,4.108898146,4.07E-05,0.000100971,27763.24359,196129.4838
1,0.06712782,1.4261511,0.2273655,1.4218363,0.083935629,3.5064155,12.486998,1.4218363,-94.264605,1667.5763,0.16348289,0.46719858,3.97E-05,28942.4595,59160.598,878.083651,0.965866089,0.974419927,1.10936406,3.87E-05,4.39E-05,28204.3612,32105.1011
1,0.08223711,1.337247,0.26942241,1.1549081,0.082796701,2.9960746,12.539102,1.1549081,-83.228516,1440.4233,0.19178666,0.46337765,3.68E-05,30139.8856,58274.724,919.298178,0.960853577,0.970650507,1.12660889,3.58E-05,4.15E-05,29265.0212,33913.0274
