Grade,Short Run Emphasis (SRE),Long Run Emphasis (LRE),Gray-Level Nonuniformity (GLN),Run Length Nonuniformity (RLN),Run Percentage (RP),Low Gray-Level Run Emphasis (LGRE),High Gray-Level Run Emphasis (HGRE),Short Run Low Gray-Level Emphasis (SRLGE),Short Run High Gray-Level Emphasis (SRHGE),Long Run Low Gray-Level Emphasis (LRLGE),Long Run High Gray-Level Emphasis (LRHGE)
2,5.18E-05,30531.4052,56209.8814,440.440795,0.93365097,0.967269753,1.66398452,5.04E-05,6.76E-05,29264.9228,64651.2242
2,4.90E-05,31261.58232,45742.24666,452.6977009,0.786529541,0.9525027,10.14330596,4.73E-05,0.000219424,29232.00898,529439.9056
2,5.10E-05,30024.47543,52929.34835,428.1420683,0.883289337,0.965077414,4.285442457,4.95E-05,0.000114617,28679.70083,207463.1082
2,4.55E-05,33260.18886,53787.92626,534.4656713,0.898353577,0.964788973,3.133202287,4.42E-05,8.70E-05,31799.43217,148075.2994
2,5.80E-05,28129.03943,55099.86582,440.2511219,0.909770966,0.969466197,3.428989669,5.64E-05,0.000106414,27037.52227,158681.1829
2,4.93E-05,31396.57678,50040.04048,506.8484327,0.859153748,0.95374419,4.452040423,4.77E-05,0.000115789,29416.97018,218031.7401
2,5.67E-05,26576.0399,56540.3543,442.521981,0.938240051,0.967643155,1.51594232,5.51E-05,7.07E-05,25501.884,51818.918
2,5.92E-05,25269.38828,54188.68994,396.7971339,0.90353775,0.965708285,3.773752457,5.74E-05,0.000115214,24180.70147,173682.9234
2,5.08E-05,29891.57958,52255.53716,429.5321795,0.886341095,0.958541529,3.08344043,4.91E-05,9.28E-05,28228.71903,141342.8035
2,5.16E-05,31663.15702,50394.53764,423.7809275,0.842350006,0.963835312,6.084291517,5.03E-05,0.00014743,30103.28996,308274.2745
2,4.96E-05,28827.424,56705.3368,525.373224,0.944400787,0.966403186,1.36298373,4.82E-05,5.96E-05,27647.3373,45853.9068
2,4.76E-05,29800.25735,50207.80522,463.5938953,0.848342896,0.960153954,7.647432219,4.61E-05,0.000172118,28227.82025,391139.9163
2,5.26E-05,28371.8987,50452.97112,422.7375288,0.86019516,0.956537931,5.303015823,5.08E-05,0.000135485,26687.37531,260949.27
2,5.54E-05,26632.06563,53569.95224,414.3383935,0.901386261,0.962036845,2.888061496,5.36E-05,9.47E-05,25318.10339,126678.4746
2,4.70E-05,27948.52547,55749.48753,557.0013432,0.926746368,0.967164732,2.463847411,4.56E-05,7.71E-05,26896.40405,104862.8764
2,4.41E-05,31454.17528,49335.07304,459.3148358,0.840343475,0.956929961,7.281453659,4.26E-05,0.00016174,29691.40133,372807.1386
2,4.47E-05,28703.2165,54674.9997,540.521552,0.926292419,0.959712012,1.66951049,4.32E-05,6.05E-05,27308.027,61773.5613
2,4.11E-05,32156.78459,36837.2789,373.9894669,0.630222321,0.954629665,61.89713632,3.97E-05,0.001155791,30278.03726,3363992.424
2,4.41E-05,33237.89886,41134.05092,416.240955,0.697265625,0.958098537,31.43175503,4.28E-05,0.000602028,31336.22416,1697909.67
2,5.70E-05,27184.17533,44410.68689,388.8157168,0.752952576,0.958374507,20.79232122,5.52E-05,0.000422783,25569.50857,1108088.394
2,5.47E-05,25696.5852,53149.01081,520.3962193,0.896221161,0.961355847,3.362303343,5.29E-05,0.000102828,24510.66409,150901.4461
2,5.61E-05,25550.7913,60396.1684,482.649934,0.97252655,0.979641433,1.08808622,5.49E-05,6.11E-05,24995.6099,28018.5803
2,6.31E-05,25670.50258,55616.76001,401.5651319,0.911411285,0.972155354,3.619314022,6.16E-05,0.000115352,24728.28499,166612.3635
2,6.41E-05,23917.5356,58220.1542,444.972369,0.948429108,0.974959616,1.712749,6.25E-05,8.20E-05,23198.4575,60173.5567
2,5.92E-05,27187.23447,48091.15204,377.0345706,0.798313141,0.966716904,14.59449039,5.77E-05,0.000311225,25870.53984,769431.3012
2,5.17E-05,28965.9652,57440.6311,468.229713,0.944072723,0.971332443,1.4990018,5.05E-05,6.40E-05,27893.289,54191.2337
2,5.62E-05,29591.84506,38953.3935,420.780625,0.673015594,0.949736401,25.13033796,5.44E-05,0.00050047,27321.77144,1348835.645
2,5.67E-05,28629.0855,56476.2863,425.256363,0.932861328,0.969162571,1.68815247,5.52E-05,7.31E-05,27429.3294,64231.5308
2,5.08E-05,27289.56078,51061.83804,479.3760906,0.851192474,0.965359214,7.286411972,4.93E-05,0.000168975,26055.87804,368659.0617
2,5.34E-05,27378.68376,39624.87011,337.8489454,0.666049957,0.9610476,40.5663155,5.19E-05,0.000779342,25792.61022,2191548.431
2,5.04E-05,28590.63584,53407.47638,450.5689694,0.890258789,0.965489822,3.903633927,4.91E-05,0.000106657,27257.99241,185226.3482
2,5.06E-05,30026.15819,51933.53985,454.7930529,0.86341095,0.966301083,6.013480148,4.93E-05,0.000145049,28647.19926,302563.6373
2,5.32E-05,28064.3198,57528.6203,487.108173,0.949188232,0.970000062,1.32072673,5.18E-05,6.24E-05,27022.9365,43061.3137
2,5.49E-05,26208.9278,58250.4182,534.338849,0.959903717,0.970760655,1.13378774,5.35E-05,6.14E-05,25354.8147,30300.029
2,4.92E-05,31877.10315,50421.64386,508.2149936,0.855010986,0.958485548,5.025346072,4.78E-05,0.000125472,30071.2449,250290.8099
2,5.16E-05,29440.1993,57775.5818,490.292842,0.949947357,0.971470332,1.45174536,5.04E-05,6.30E-05,28442.9395,51759.4214
2,3.84E-05,34268.52665,45373.02602,454.3368737,0.764598846,0.96065456,22.43416394,3.73E-05,0.00043156,32514.25814,1206211.094
2,4.43E-05,32445.18262,51613.84997,522.5723161,0.873802185,0.95938151,5.48205238,4.30E-05,0.000128866,30797.33996,275358.0583
2,5.28E-05,28883.1137,40085.20042,405.3486781,0.699996948,0.946260936,26.55028512,5.08E-05,0.000523548,26660.6563,1424761.694
2,3.82E-05,32886.71828,52761.98425,551.3734185,0.886428833,0.962634808,4.013014632,3.70E-05,9.54E-05,31439.08405,195282.8038
2,4.27E-05,30586.582,57863.9618,570.019442,0.958068848,0.968979889,1.13797411,4.15E-05,4.79E-05,29549.607,35254.5626
2,4.14E-05,31490.58864,52197.1576,505.5987013,0.886074066,0.958856922,4.80207041,4.00E-05,0.000113765,29939.94674,236610.0109
2,5.48E-05,27974.2667,58199.4887,546.79006,0.959472656,0.970566382,1.13650134,5.34E-05,6.09E-05,27045.7308,32463.6853
2,4.05E-05,32966.02834,55333.34994,560.0399244,0.921630859,0.966124993,2.330023097,3.94E-05,6.67E-05,31604.80134,103694.8731
2,4.85E-05,30222.817,57352.3804,555.766021,0.950531006,0.968383836,1.2515578,4.72E-05,5.63E-05,29112.4333,41315.0436
2,6.19E-05,27123.9766,56525.3297,419.460769,0.936592102,0.968035306,1.51260251,6.04E-05,7.56E-05,25921.9068,52855.4632
2,5.58E-05,26359.9373,56822.3888,436.526593,0.930080414,0.972818203,2.17340051,5.44E-05,8.10E-05,25468.3696,88072.224
2,4.99E-05,31736.36884,52153.42341,492.7624159,0.881774902,0.959717477,3.562384349,4.86E-05,9.95E-05,29983.96521,170085.1274
2,5.78E-05,27205.88485,56195.38762,423.3117647,0.924423218,0.970925952,2.436056527,5.64E-05,8.77E-05,26190.86699,103379.6728
2,4.75E-05,33103.07703,47998.33994,503.9238482,0.818405151,0.956294713,8.534983552,4.61E-05,0.000187802,31149.42082,443831.8502
2,5.65E-05,31558.06585,41324.07607,440.2842992,0.715877533,0.949518097,26.31952936,5.44E-05,0.000523714,29333.86709,1415606.09
2,5.58E-05,27759.52347,50279.8611,387.4293215,0.851280212,0.959026991,5.284346809,5.39E-05,0.000138762,26194.15696,259418.7087
2,4.80E-05,32646.70335,51684.54423,464.2199105,0.862434387,0.964653515,4.863646581,4.68E-05,0.000120879,31106.92767,242541.0618
2,5.10E-05,29994.07387,52952.6977,436.1554168,0.87480545,0.968812843,5.011611552,4.97E-05,0.000127077,28756.9618,247674.7142
2,6.91E-05,24937.93544,49241.27404,352.1830623,0.817783356,0.966438669,10.48088471,6.73E-05,0.000247327,23693.19637,541564.8091
2,4.71E-05,32999.8555,46522.50541,471.3491917,0.794906616,0.955269233,11.8348133,4.56E-05,0.000248184,31019.93987,624261.4928
2,5.84E-05,26163.4654,55977.8687,406.606748,0.932804108,0.965978765,1.6489189,5.65E-05,7.56E-05,25047.511,58460.4262
2,5.00E-05,31865.79835,51531.74696,445.8518183,0.85376358,0.967493866,7.211691986,4.87E-05,0.00016627,30504.40246,370223.8285
2,6.71E-05,26484.82551,48393.58513,349.8321836,0.803169251,0.966648723,13.72540891,6.54E-05,0.000304114,25184.24344,721064.1026
2,5.12E-05,26975.0121,56515.8528,496.985639,0.937335968,0.967852421,1.58543537,4.97E-05,6.60E-05,25945.0467,55865.0804
2,5.39E-05,28641.62241,52639.03751,438.3107278,0.883041382,0.962953655,4.228184738,5.23E-05,0.000116896,27229.5079,202756.2195
2,4.05E-05,29669.2099,57860.881,676.836387,0.948978424,0.972293371,1.42660339,3.94E-05,5.08E-05,28751.4355,50451.1394
2,6.52E-05,24817.51053,57196.70993,431.9749714,0.930950165,0.975107741,2.469240208,6.37E-05,9.68E-05,24058.70685,102723.6434
2,5.45E-05,27158.8031,56657.3601,440.794062,0.932884216,0.970505497,1.83031601,5.31E-05,7.33E-05,26126.5074,70148.7923
2,6.39E-05,25427.242,59860.8252,448.348932,0.968730927,0.977671743,1.10998806,6.24E-05,7.06E-05,24801.7712,28927.0451
2,4.95E-05,30928.09187,54832.66038,483.8128433,0.911064148,0.966755361,2.502720826,4.82E-05,7.97E-05,29557.44843,111311.7663
2,3.79E-05,30416.497,58698.6217,915.190473,0.963249207,0.972457399,1.11833312,3.69E-05,4.23E-05,29576.7726,34027.4204
2,5.00E-05,28042.2566,58757.0393,479.914757,0.961017609,0.973533643,1.16417149,4.88E-05,5.62E-05,27165.7409,34594.0242
2,5.18E-05,26708.106,58244.5258,535.311909,0.953781128,0.972964039,1.30422248,5.05E-05,6.07E-05,25857.5163,40695.9407
2,5.24E-05,26816.0708,58426.8918,562.351052,0.959541321,0.971968171,1.15768905,5.10E-05,5.90E-05,25948.2535,32602.9256
2,4.48E-05,29201.3845,56514.2328,590.063437,0.933010101,0.969618032,1.92604594,4.37E-05,6.43E-05,28107.6793,77496.8398
2,5.86E-05,28999.6933,58207.5664,411.17653,0.95117569,0.973552596,1.38145744,5.73E-05,6.91E-05,27983.4691,48058.2258
2,5.78E-05,26705.0229,58634.4203,468.707022,0.955780029,0.97468354,1.30920514,5.64E-05,6.73E-05,25894.2676,41209.6405
2,5.01E-05,31497.9684,58744.4046,506.545851,0.959903717,0.973797003,1.17363851,4.89E-05,5.59E-05,30491.9127,39200.5966
2,5.04E-05,30484.9135,54495.6552,498.148582,0.912704468,0.963650682,2.07004519,4.91E-05,7.30E-05,28999.6999,86927.677
2,5.69E-05,28230.2093,58763.4589,453.732131,0.955566406,0.975519295,1.30836098,5.57E-05,6.60E-05,27379.6123,43038.9333
2,5.47E-05,28608.5344,56499.692,428.651198,0.931301117,0.970067227,1.86657717,5.34E-05,7.39E-05,27490.015,73866.767
2,4.45E-05,29210.1665,58737.2289,620.643323,0.962032318,0.973091413,1.14028996,4.34E-05,4.97E-05,28358.7358,34245.4007
2,4.26E-05,34414.98784,39411.82364,406.6202851,0.666049957,0.959213389,47.16396943,4.14E-05,0.000887992,32577.08069,2560496.538
2,5.69E-05,28476.54592,45568.13421,451.3644296,0.776412964,0.955780502,10.84340399,5.53E-05,0.000239966,26529.62665,565459.1667
2,3.95E-05,31931.3905,58731.4433,557.813466,0.958377838,0.974407137,1.2666319,3.86E-05,4.62E-05,30996.7791,44557.5436
2,4.39E-05,29822.1338,58495.8431,493.732541,0.951999664,0.975197075,1.44612091,4.29E-05,5.43E-05,28944.5869,52218.8607
2,4.52E-05,30374.1909,58436.7783,480.091675,0.953872681,0.974057919,1.30807397,4.42E-05,5.30E-05,29395.0723,45377.4393
2,4.92E-05,30910.8294,59003.679,456.671981,0.963912964,0.974003814,1.12096673,4.81E-05,5.42E-05,29925.925,35672.317
2,5.00E-05,30523.40296,50625.80917,420.4004753,0.837051392,0.968349757,9.217122903,4.88E-05,0.000202684,29204.77286,478716.8182
2,4.05E-05,30738.7837,56971.2354,595.337027,0.946498871,0.967376172,1.32013515,3.94E-05,4.89E-05,29581.3138,45539.6297
2,4.03E-05,31288.9345,59109.4678,547.015843,0.964923859,0.974360269,1.1165536,3.93E-05,4.47E-05,30432.0844,35317.5352
2,4.30E-05,29908.3894,56938.5408,542.443464,0.940258026,0.969731176,1.84357951,4.18E-05,6.14E-05,28921.7174,73183.9937
2,3.64E-05,32600.9499,55884.059,642.840584,0.940071106,0.962727569,1.41756472,3.52E-05,4.64E-05,31244.737,52451.9706
2,3.87E-05,30909.3598,56432.6437,619.93203,0.94046402,0.966193506,1.49258395,3.75E-05,5.01E-05,29731.1496,54964.6838
2,4.07E-05,31055.9358,56808.8806,499.616208,0.936489105,0.97012992,1.69902293,3.97E-05,5.57E-05,29935.3441,67142.5613
2,3.72E-05,33125.81403,51946.91916,491.8878438,0.868377686,0.963955216,4.465203838,3.62E-05,0.000102035,31554.02311,221189.6191
2,4.02E-05,31391.118,58619.886,489.780998,0.956695557,0.974188735,1.25716663,3.93E-05,4.67E-05,30403.7555,43688.4014
2,3.49E-05,34561.844,58494.9116,528.590589,0.954917908,0.97398121,1.26898936,3.41E-05,4.11E-05,33513.6913,47708.4732
2,3.41E-05,32681.3469,58057.1448,903.141329,0.959442139,0.969691165,1.13234926,3.31E-05,3.83E-05,31635.6887,37302.0671
2,3.54E-05,31725.3777,58201.5458,906.469056,0.960353851,0.970364245,1.12881318,3.44E-05,3.97E-05,30748.6502,36006.8285
2,3.83E-05,33891.4128,59109.0852,496.154843,0.96421814,0.974609717,1.12828801,3.74E-05,4.23E-05,32903.7311,39219.2136
2,3.76E-05,32848.3058,59377.1037,518.57053,0.964641571,0.976167829,1.15656739,3.68E-05,4.21E-05,31977.569,39592.4349
2,4.83E-05,30481.81189,44735.25055,456.0408957,0.768245697,0.952884578,13.50235113,4.68E-05,0.000279403,28397.49767,712947.1811
2,5.03E-05,28363.43389,49775.71364,404.7952064,0.829402924,0.96537949,10.58896196,4.89E-05,0.000228562,26997.66259,551175.2641
2,5.10E-05,27605.28402,51519.17022,442.0500228,0.861122131,0.964100826,5.192056967,4.96E-05,0.000130659,26222.04529,254693.4534
2,5.37E-05,29622.83959,38921.86729,448.6685799,0.675052643,0.947993312,22.00129107,5.20E-05,0.000440614,27240.08261,1177605.885
2,4.41E-05,28693.4301,56748.7376,521.221319,0.937007904,0.969592234,1.72319327,4.29E-05,6.01E-05,27663.8988,65568.8328
2,5.63E-05,26610.21101,54330.06398,414.6003344,0.896778107,0.969154789,3.608001289,5.49E-05,0.00010725,25452.73807,167172.6585
2,5.33E-05,29854.03177,39071.41808,479.1812946,0.683235168,0.944998196,21.75332339,5.15E-05,0.000435752,27359.04123,1164020.669
2,5.41E-05,25511.87253,53770.55673,436.1565841,0.877174377,0.974044533,8.126192431,5.28E-05,0.000187627,24684.20443,413211.5223
2,4.71E-05,29991.31323,48568.16894,497.7507144,0.828525543,0.955677022,6.276548794,4.56E-05,0.000146501,28121.13521,316551.1491
2,3.86E-05,35311.89843,44540.83155,598.3051652,0.778297424,0.946262311,10.27909684,3.72E-05,0.000210228,32852.16784,541266.1485
2,4.35E-05,32860.5285,41180.07973,549.003105,0.719295502,0.94600782,18.70745148,4.20E-05,0.000369111,30343.8328,1000591.325
2,4.30E-05,30175.5907,58720.7937,510.294625,0.960762024,0.973428116,1.16745884,4.20E-05,4.86E-05,29270.0776,37002.2177
2,4.38E-05,29569.2458,58984.593,557.579658,0.962589264,0.974389828,1.14709076,4.27E-05,4.91E-05,28728.5132,35234.98
2,4.05E-05,34632.35183,53877.17612,555.4794906,0.906044006,0.962160956,2.435515549,3.94E-05,6.88E-05,32978.67695,111452.6167
2,4.16E-05,28877.269,58783.3454,618.096266,0.963687897,0.972843571,1.11708996,4.05E-05,4.64E-05,28081.9214,32306.3035
2,4.34E-05,31575.261,56317.8983,493.202142,0.932411194,0.968301112,1.68559914,4.23E-05,5.80E-05,30268.3699,67291.3287
2,4.71E-05,30095.46877,54326.28867,428.4851447,0.896724701,0.969240273,3.948404862,4.60E-05,0.000103462,28883.10036,189542.994
2,4.39E-05,29070.5986,59176.785,548.856254,0.963745117,0.97523163,1.16001029,4.29E-05,4.93E-05,28294.4108,35357.91
2,4.57E-05,28941.3708,59697.4101,509.83361,0.96849823,0.976783658,1.10265536,4.47E-05,4.99E-05,28192.6289,32371.8092
2,4.30E-05,29540.1704,58791.6867,536.062934,0.959518433,0.974334685,1.22156394,4.20E-05,4.92E-05,28682.0174,39347.3484
2,4.07E-05,31348.1155,58673.0806,515.673637,0.961700439,0.972751236,1.13374433,3.97E-05,4.53E-05,30372.7554,36469.3906
2,4.23E-05,35107.39438,52299.36237,577.2498999,0.88451004,0.959794447,3.677318792,4.11E-05,9.32E-05,33279.91069,180106.4749
2,4.58E-05,31753.2545,56016.8564,497.898867,0.930076599,0.967221681,1.77369588,4.47E-05,6.23E-05,30402.8175,72229.0358
2,4.22E-05,30180.6395,58656.5083,561.420352,0.956970215,0.974416145,1.30244215,4.12E-05,5.00E-05,29311.0242,44482.263
2,3.75E-05,30457.98,58559.7176,826.629062,0.96244812,0.971871966,1.12122611,3.65E-05,4.19E-05,29596.9648,34166.9372
2,4.20E-05,30233.65055,54428.77542,557.1974682,0.898891449,0.969272866,3.948876064,4.09E-05,9.81E-05,29094.83965,189391.8613
2,3.77E-05,34535.23529,42250.85448,435.3810438,0.71913147,0.956675953,28.82919162,3.65E-05,0.000547827,32613.78387,1556418.826
2,4.11E-05,31547.9916,58437.6866,501.205663,0.958518982,0.972446321,1.18947866,4.01E-05,4.68E-05,30569.5443,39664.1323
2,4.44E-05,30300.5353,58662.7817,509.954267,0.96068573,0.973018074,1.14802209,4.34E-05,4.96E-05,29331.2251,36239.0624
2,4.03E-05,31746.81106,54698.48273,506.0780951,0.908672333,0.966834411,2.597468791,3.92E-05,7.14E-05,30418.39782,117133.608
2,4.34E-05,30653.9512,58826.8518,576.667455,0.963413239,0.973153487,1.12068064,4.23E-05,4.81E-05,29740.6982,34895.2432
2,4.16E-05,34473.29306,52961.41651,564.9329429,0.893123627,0.96079684,2.788063178,4.05E-05,7.63E-05,32722.12397,130697.485
2,4.31E-05,30753.1561,58197.7241,517.920528,0.956020355,0.971804887,1.20693565,4.20E-05,4.92E-05,29740.1598,39824.7427
2,4.39E-05,30380.22457,51445.21359,428.5237399,0.852565765,0.967665761,7.596282591,4.28E-05,0.000166685,29122.10826,389387.9989
2,4.03E-05,32105.6153,58164.7349,501.117863,0.951675415,0.973173103,1.32446375,3.93E-05,4.81E-05,31089.9084,47955.535
2,4.26E-05,30457.9764,59688.6252,495.642652,0.964839935,0.978018843,1.1868966,4.18E-05,4.80E-05,29713.6453,38760.7816
2,4.28E-05,30474.3485,59970.3338,482.090534,0.967739105,0.978745078,1.156958,4.19E-05,4.76E-05,29756.4176,37198.0577
2,4.26E-05,32533.39105,48898.76704,478.8557834,0.821487427,0.962117676,10.23799043,4.13E-05,0.000213711,30970.09912,536184.4708
2,3.96E-05,33840.50439,44972.16605,410.0796028,0.741764069,0.969245871,30.60945394,3.87E-05,0.000582212,32543.62323,1653503.986
2,3.80E-05,34476.69549,48375.11488,494.7474223,0.809871674,0.963331834,11.73372005,3.69E-05,0.000235732,32873.74302,620502.2023
2,3.96E-05,34343.1208,57631.0468,540.645018,0.947307587,0.971309807,1.41777968,3.87E-05,4.91E-05,33149.2921,55622.0342
2,3.82E-05,31570.8526,58997.8339,558.048181,0.962165833,0.974679508,1.17844055,3.73E-05,4.35E-05,30710.061,39113.3204
2,4.13E-05,30616.4093,59572.3826,506.797396,0.966156006,0.976812837,1.138317,4.04E-05,4.59E-05,29836.4682,36118.7553
2,4.10E-05,31145.3978,59813.9136,522.75781,0.969127655,0.977253331,1.10007453,4.01E-05,4.48E-05,30383.6103,34580.6653
2,5.07E-05,27247.9314,60169.785,504.488001,0.970859528,0.978825453,1.09725546,4.96E-05,5.55E-05,26636.2923,30275.7986
2,3.48E-05,33799.83015,52716.9439,564.3301887,0.875320435,0.96708549,6.170167989,3.38E-05,0.00013095,32506.98166,314719.7507
2,3.66E-05,32860.2212,59203.614,592.071784,0.965847015,0.974669463,1.11062613,3.57E-05,4.04E-05,31973.7269,36791.5417
2,4.62E-05,29535.8424,57519.7241,494.31401,0.943969727,0.971952793,1.56477252,4.50E-05,5.93E-05,28564.9362,58052.3388
2,4.54E-05,30064.3565,60166.6298,487.721519,0.970668793,0.978888864,1.10113717,4.44E-05,4.97E-05,29381.6912,33602.7538
2,3.97E-05,32594.9886,35598.91827,347.4718019,0.593746185,0.964591577,82.88117661,3.86E-05,0.001537165,31141.46392,4513994.116
2,4.77E-05,30623.34864,44171.92991,382.057889,0.732471466,0.96719245,35.10559967,4.65E-05,0.000673153,29295.81448,1896110.633
2,4.75E-05,32165.59289,49174.94002,439.3567802,0.822322846,0.963730219,9.375001681,4.63E-05,0.000202987,30594.94274,488971.4579
2,4.64E-05,33632.86974,39313.71234,412.7039633,0.675346375,0.952690212,33.34511226,4.50E-05,0.000639568,31470.79739,1802858.805
2,4.99E-05,27804.306,52836.46287,412.1303903,0.872970581,0.96881994,5.981899589,4.87E-05,0.000143998,26659.9905,298191.0232
2,3.36E-05,36112.7213,57703.3086,673.494944,0.957439423,0.968219381,1.13895271,3.26E-05,3.78E-05,34922.9712,41330.1733
2,3.34E-05,35924.6879,56503.101,604.426167,0.938789368,0.967362074,1.59267949,3.25E-05,4.58E-05,34613.9045,66327.5171
2,3.84E-05,33168.1198,56849.8398,555.806496,0.937103271,0.970344725,1.85265013,3.73E-05,5.60E-05,32068.5752,77596.7325
2,4.21E-05,34313.9193,55996.0226,500.434598,0.930393219,0.966998083,1.72362645,4.09E-05,5.77E-05,32910.5433,72243.9184
2,4.29E-05,33568.5846,57878.1252,503.129442,0.950508118,0.971784817,1.32958128,4.18E-05,5.15E-05,32454.9214,49803.5923
2,3.72E-05,36830.16984,46175.06826,473.7300402,0.781158447,0.959126206,13.7822364,3.61E-05,0.000272426,34945.60887,735231.1155
2,4.17E-05,33978.2856,56798.2614,473.316706,0.932128906,0.971809796,2.05688235,4.07E-05,6.32E-05,32817.182,90238.2494
2,4.53E-05,32154.48885,50470.86133,397.4403678,0.830741882,0.970421328,13.06492127,4.42E-05,0.000268129,30958.84336,690996.9871
2,3.84E-05,36027.881,55690.1739,503.588167,0.927150726,0.966361555,1.98464453,3.73E-05,5.84E-05,34594.3372,88199.6006
2,4.18E-05,34553.18399,51319.04401,483.7741054,0.859153748,0.96378645,7.526797196,4.05E-05,0.000163308,33013.75981,390013.8663
2,3.55E-05,34977.0344,55978.3639,690.847683,0.943634033,0.962020519,1.27849081,3.43E-05,4.31E-05,33569.3983,47249.8338
2,4.33E-05,33127.9873,57920.3745,484.810231,0.940216064,0.97613087,1.95750395,4.22E-05,6.33E-05,32247.9776,83747.2856
2,3.71E-05,34644.4346,58157.2671,648.265304,0.955783844,0.971645738,1.24602811,3.61E-05,4.37E-05,33571.2255,46057.1022
2,4.08E-05,35667.99717,55005.60374,527.1344741,0.916301727,0.966105107,2.587940853,3.95E-05,7.22E-05,34243.11879,120778.2207
2,3.97E-05,33727.03879,49537.54979,482.9976967,0.833370209,0.96178531,8.070995248,3.84E-05,0.000171358,32187.35264,418502.1352
2,3.55E-05,35350.8314,58180.9629,620.039133,0.958835602,0.97070376,1.14987884,3.45E-05,3.99E-05,34214.7273,41554.9552
2,3.58E-05,35043.5392,58803.9859,586.811137,0.959117889,0.974553155,1.22215318,3.50E-05,4.14E-05,34044.875,45546.2742
2,3.86E-05,35646.3076,57349.4851,525.848786,0.940685272,0.972126789,1.70642314,3.77E-05,5.34E-05,34495.6604,72749.131
2,3.85E-05,36490.2652,56631.4379,515.914656,0.940116882,0.967334563,1.38913709,3.75E-05,4.74E-05,35022.9715,56474.8606
2,3.64E-05,36652.9169,57721.0747,559.922739,0.954093933,0.969440564,1.2074841,3.55E-05,4.21E-05,35351.7357,46456.7959
2,3.59E-05,37542.69055,45013.85188,446.3962692,0.759654999,0.960155027,19.26003552,3.47E-05,0.000371286,35722.3795,1035870.757
2,3.68E-05,35063.38,57997.0009,525.805005,0.946590424,0.974168708,1.68241578,3.59E-05,5.10E-05,34066.2065,70648.7688
2,3.63E-05,36411.9517,58418.5189,505.698413,0.951854706,0.97480479,1.47356448,3.54E-05,4.65E-05,35358.9193,60980.2576
2,3.75E-05,36215.50735,51505.67575,460.3274466,0.852794647,0.967729546,6.926708743,3.66E-05,0.000147448,34764.40927,359421.0531
2,3.59E-05,36355.0845,58127.493,549.686211,0.948181152,0.974376388,1.57591792,3.50E-05,4.80E-05,35309.708,66391.7175
2,3.40E-05,38798.25241,52578.65119,592.2654007,0.893314362,0.957928767,2.580397964,3.29E-05,6.43E-05,36808.96627,124036.9304
2,4.45E-05,33776.55352,48673.14344,388.5322542,0.799209595,0.971094542,18.86158516,4.34E-05,0.000372942,32528.50521,1010411.329
2,4.03E-05,36193.7589,56607.9211,496.171557,0.931186676,0.97081658,1.94652278,3.93E-05,5.97E-05,34908.6538,86717.6449
2,4.00E-05,36102.73972,54902.45061,474.9377306,0.899105072,0.972340934,3.853214828,3.91E-05,9.40E-05,34901.51091,191010.0272
2,3.99E-05,35125.61403,48621.9509,440.4015178,0.807365418,0.966417801,11.93754287,3.88E-05,0.000241463,33625.40049,632615.0144
2,4.16E-05,33996.0306,55683.688,477.991693,0.924743652,0.966978593,1.91771028,4.05E-05,6.07E-05,32604.3332,82510.3798
2,4.54E-05,32846.93176,54660.45438,424.0377501,0.889865875,0.974737611,6.222218269,4.44E-05,0.000143229,31815.49687,317317.4129
2,4.30E-05,34539.00996,52887.23414,463.8926966,0.878265381,0.966732135,4.645077342,4.18E-05,0.000111902,33064.90838,232669.1038
2,4.29E-05,32345.71151,47577.87341,468.4000178,0.80065918,0.961350231,15.72805041,4.16E-05,0.000314469,30742.1888,836606.4838
2,5.58E-05,31327.07098,44663.40312,366.7688037,0.753330231,0.95997931,16.79574663,5.41E-05,0.000348305,29573.69628,894410.699
2,3.87E-05,34696.0883,57099.27,541.115524,0.943481445,0.969319104,1.42547269,3.77E-05,4.85E-05,33482.6509,55966.2382
2,5.31E-05,31636.89721,50648.55422,411.2288809,0.84292984,0.965689118,8.476314615,5.17E-05,0.00019315,30148.1409,439381.0807
2,4.20E-05,32468.0133,58900.6714,490.36396,0.961212158,0.974414746,1.18982494,4.10E-05,4.79E-05,31570.0205,40695.3712
2,3.81E-05,33927.215,58973.6813,540.55409,0.963809967,0.973886496,1.12160675,3.71E-05,4.23E-05,32965.7546,38547.7161
2,5.23E-05,27868.2805,59632.8489,432.535438,0.968170166,0.976483688,1.10281661,5.10E-05,5.77E-05,27154.6572,31065.7363
2,4.32E-05,30609.2145,59577.149,467.723565,0.968158722,0.976185961,1.10172948,4.22E-05,4.75E-05,29843.029,33907.0969
2,4.17E-05,33101.94493,52223.75907,481.2889855,0.872936249,0.964076555,4.124096376,4.06E-05,0.00010086,31550.4661,202407.0155
2,4.09E-05,34069.86861,56068.63418,483.7880196,0.926128388,0.969238415,2.259357974,3.98E-05,6.59E-05,32786.90157,101348.786
2,4.12E-05,32983.9853,58364.1893,490.320514,0.957443237,0.972379198,1.20257918,4.01E-05,4.73E-05,31963.646,41993.4456
2,3.67E-05,34701.8292,56657.2235,527.011139,0.935497284,0.969497253,1.70140376,3.57E-05,5.12E-05,33439.5424,71382.1905
