Grade,Energy,Entropy,Correlation,Contrast,Homogeneity,Variance,Sum Mean,Inertia,Cluster Shade,Cluster Tendency,Max Probability,Inverse Variance
2,0.074582162,1.5641238,0.095224939,1.822473,0.10446999,9.4939178,11.243436,1.822473,-271.60473,4991.9517,0.2395422,0.36720149
2,0.050342969,1.5637934,0.12131282,1.3933245,0.10121856,7.475163,11.083596,1.3933245,-188.71954,3218.0769,0.11601756,0.41789181
2,0.07088867,1.4701103,0.12440577,0.89979632,0.10020374,7.559735,11.140567,0.89979632,-162.34041,3119.7932,0.21160132,0.3941594
2,0.060818063,1.5612401,0.10251238,1.0386264,0.10534312,9.2046358,10.766122,1.0386264,-134.62368,3305.7991,0.2063224,0.39233406
2,0.037876628,1.6435953,0.09493101,1.1233696,0.11504924,9.9386164,10.198781,1.1233696,-143.472,3844.6104,0.12346132,0.42428574
2,0.050113194,1.524628,0.13490284,0.9637379,0.1031916,6.8946969,10.798526,0.9637379,-153.80939,2739.2303,0.12468077,0.43854692
2,0.078249429,1.4472679,0.12814045,0.87968475,0.098183401,7.3360864,11.320688,0.87968475,-169.83669,3180.2506,0.23172851,0.38455209
2,0.04966925,1.5317734,0.13020551,0.95357421,0.10343046,7.1693308,10.899532,0.95357421,-172.44518,3208.1829,0.10797922,0.4292095
2,0.18484048,1.2003458,0.1543731,0.66404256,0.089175964,6.1269119,12.158469,0.66404256,-185.3672,3023.1709,0.40930535,0.28815406
2,0.17657256,1.3184101,0.13696649,1.3608971,0.089329324,6.5414741,12.227491,1.3608971,-197.97669,3363.5717,0.40790237,0.29386919
2,0.11539167,1.3957832,0.10913554,1.1332152,0.099703977,8.5561739,11.272937,1.1332152,-198.64415,3589.2297,0.31173793,0.32633328
2,0.060921222,1.4917392,0.1265671,1.2541815,0.10126198,7.2139274,11.060236,1.2541815,-190.65663,3152.0776,0.14396168,0.38954962
2,0.028558362,1.7308182,0.11221788,2.0152603,0.10489423,7.7529616,10.704888,2.0152603,-147.41361,2861.7772,0.067934508,0.46485878
2,0.035552521,1.7284095,0.090441491,1.9800588,0.11180481,9.9576176,10.503319,1.9800588,-178.68241,3961.4729,0.13502242,0.41349849
2,0.029494875,1.7226896,0.10331942,1.8519035,0.11118821,8.6415591,10.33536,1.8519035,-149.16104,3170.8145,0.074749976,0.44647856
2,0.082266296,1.5715484,0.09155225,1.6972546,0.10662067,9.9950905,10.970246,1.6972546,-221.1677,4510.2038,0.26407276,0.36256166
2,0.039992735,1.6263571,0.12079187,1.569484,0.10125566,7.4006806,10.995272,1.569484,-157.26609,2949.3702,0.11711363,0.44280534
2,0.18527943,1.3258568,0.10028199,1.1852985,0.098257729,9.3391563,11.613728,1.1852985,-249.13972,4468.3673,0.42123624,0.29014671
2,0.041047898,1.6672898,0.10349119,1.7577774,0.10451169,8.684804,10.894298,1.7577774,-178.76204,3545.0707,0.14703235,0.42513558
2,0.064750318,1.5252364,0.12454875,1.291364,0.097033007,7.321161,11.480285,1.291364,-190.4529,3346.3709,0.19530307,0.38889028
2,0.15618881,1.3499018,0.11365328,1.1358416,0.095653956,8.1886486,11.6315,1.1358416,-203.956,3494.6234,0.3815879,0.3057946
2,0.046600256,1.6324707,0.11059503,1.600802,0.10224323,8.1545904,11.08283,1.600802,-180.70921,3558.1442,0.15983891,0.41255761
2,0.056536381,1.6204331,0.095260273,1.7468728,0.10896128,9.5361433,10.975203,1.7468728,-252.68461,4993.1585,0.1931434,0.39945849
2,0.040821713,1.6308478,0.10952516,1.7412006,0.10802209,8.1556034,10.635311,1.7412006,-193.47094,3435.799,0.10025031,0.43949715
2,0.047150292,1.5984636,0.11807758,1.647741,0.10856038,7.5441689,10.591971,1.647741,-196.92563,3298.3307,0.13181263,0.44267506
2,0.090128274,1.448568,0.11913468,1.4315369,0.097151628,7.6036573,11.530894,1.4315369,-216.9799,3732.3068,0.25841325,0.36493484
2,0.045145422,1.6012077,0.11269574,1.701025,0.10396862,7.9204467,10.994324,1.701025,-213.85281,3663.4344,0.097424428,0.43209554
2,0.12830868,1.3748478,0.16543121,1.3488684,0.08588923,5.2716133,12.452051,1.3488684,-151.97307,2507.5068,0.33376029,0.33005684
2,0.07687681,1.4504743,0.13176756,1.3944426,0.096267534,6.8123994,11.618743,1.3944426,-211.67398,3603.9863,0.19851333,0.36484532
2,0.15575147,1.335901,0.10764725,1.0366122,0.097356504,8.7387017,11.580178,1.0366122,-226.20217,3892.6259,0.37744033,0.28268138
2,0.079204145,1.3812319,0.19212017,1.201135,0.088414561,4.5122838,12.015623,1.201135,-131.40332,2082.6655,0.15765134,0.39036948
2,0.05842053,1.5020334,0.14696848,1.1581084,0.097854313,6.1652221,11.180605,1.1581084,-151.61658,2428.5962,0.14018499,0.43134385
2,0.066405385,1.4287147,0.15418704,0.79603931,0.09549813,6.0596342,11.423132,0.79603931,-148.78173,2567.0242,0.15321011,0.39901181
2,0.048198378,1.6024944,0.10855523,1.8515925,0.1060113,8.1678422,10.886851,1.8515925,-222.72015,3747.638,0.12240858,0.42363944
2,0.072835064,1.4344568,0.17229263,1.3507299,0.088445502,5.0237631,12.079618,1.3507299,-143.68791,2319.8101,0.1889744,0.3998281
2,0.060550717,1.5147875,0.13705037,1.5141902,0.095213838,6.4384378,11.64808,1.5141902,-199.05284,3336.7363,0.14279982,0.41262051
2,0.039321544,1.6956776,0.093785927,1.9026001,0.11218399,9.6067311,10.418697,1.9026001,-164.40283,3702.456,0.1468103,0.4120377
2,0.033991914,1.6805464,0.10868769,1.5668064,0.10669375,8.3357854,10.635493,1.5668064,-147.50487,3089.0709,0.10395984,0.44151274
2,0.068511396,1.5760595,0.096435249,1.7940677,0.1057159,9.3777489,11.128993,1.7940677,-252.68552,4728.0776,0.22392369,0.37641022
2,0.036764756,1.6838119,0.096866176,1.8678976,0.11281216,9.2849166,10.456953,1.8678976,-199.86625,3963.7357,0.10848559,0.42252274
2,0.11865232,1.4289037,0.11470938,1.2119919,0.096265733,8.0621128,11.711186,1.2119919,-228.96659,4141.2233,0.32384765,0.34437825
2,0.15955714,1.3667939,0.08656983,1.0229359,0.10619336,11.014997,11.428375,1.0229359,-344.40163,6486.6763,0.38736287,0.31379605
2,0.068079804,1.5312755,0.10654722,1.0286934,0.10174155,8.8394568,10.991752,1.0286934,-146.12265,3027.941,0.22535692,0.38259714
2,0.072706399,1.5844035,0.097377551,2.0074362,0.1015725,9.1418813,11.457208,2.0074362,-269.44675,4889.9506,0.23567264,0.36729081
2,0.058583001,1.5959447,0.10580669,1.8093624,0.10118795,8.4378188,11.214266,1.8093624,-208.35628,3766.9034,0.19504225,0.39034514
2,0.067710819,1.6193108,0.077967241,1.586628,0.11797286,11.976355,10.290383,1.586628,-189.94099,4874.5358,0.23497062,0.37254251
2,0.12081828,1.4227931,0.10316826,1.057467,0.099443817,9.1313977,11.544041,1.057467,-260.40187,4768.9255,0.32922006,0.34690425
2,0.035211124,1.6547896,0.094631076,1.1967973,0.11120528,9.930717,10.341285,1.1967973,-132.26959,3332.918,0.11959997,0.43124487
2,0.064539188,1.6170066,0.095766214,2.1576837,0.10293644,9.22009,11.452676,2.1576837,-283.44771,5291.8981,0.21728555,0.37919613
2,0.080751799,1.587002,0.082942326,1.7726208,0.11010878,11.093598,10.745104,1.7726208,-219.06036,4592.7327,0.26239068,0.35503797
2,0.038384117,1.6058764,0.11545874,1.1205533,0.10477844,8.0590177,10.710767,1.1205533,-151.49887,2903.5233,0.086294244,0.44631514
2,0.057666568,1.5779182,0.10785261,1.3337309,0.10250282,8.5488489,11.094673,1.3337309,-192.75247,3681.8858,0.19065723,0.3940887
2,0.045026074,1.5721267,0.15751304,1.5905853,0.091801935,5.4164677,11.763908,1.5905853,-141.54442,2535.6056,0.095778141,0.45898311
2,0.030714685,1.7297343,0.095530348,1.9345861,0.11314082,9.3896761,10.38474,1.9345861,-180.66779,3760.7305,0.092189648,0.43424191
2,0.034198652,1.7047637,0.10089739,1.8019461,0.10559336,8.9087479,10.765473,1.8019461,-157.89979,3259.2572,0.12017613,0.43136321
2,0.027922831,1.7353099,0.099079825,1.8258689,0.10992437,9.0777731,10.491435,1.8258689,-170.65191,3474.7573,0.067946688,0.45818871
2,0.054817117,1.6071572,0.10838197,1.8940746,0.099878685,8.15531,11.321402,1.8940746,-212.90247,3793.5814,0.18308166,0.40188445
2,0.074573957,1.3991586,0.20704482,1.3400076,0.08825109,4.0258118,12.028605,1.3400076,-126.1834,2039.6129,0.16177966,0.46040271
2,0.030606175,1.7117248,0.10867104,1.9578519,0.10647942,8.0883721,10.641319,1.9578519,-153.95746,2978.8714,0.069878367,0.45191732
2,0.0314192,1.7196836,0.099458361,2.0385786,0.110877,8.9037403,10.494922,2.0385786,-193.26997,3637.228,0.09140634,0.44907475
2,0.036952578,1.6658188,0.10686036,1.63493,0.10494525,8.452866,10.952823,1.63493,-211.54235,3868.3518,0.090206877,0.45237873
2,0.048686891,1.5746831,0.14299299,1.6001457,0.093023079,6.0717873,11.757305,1.6001457,-165.92429,2947.7843,0.12512,0.43467847
2,0.03072053,1.767918,0.088615092,2.3780871,0.11109127,9.9339965,10.61803,2.3780871,-199.36799,4160.0842,0.1171898,0.431261
2,0.027713154,1.7591898,0.089178239,2.1036455,0.11427237,10.038848,10.445382,2.1036455,-215.03038,4316.6385,0.070117218,0.4491558
2,0.042263495,1.6407459,0.10668356,2.0169273,0.10272484,8.2242702,11.149506,2.0169273,-226.38865,3980.9813,0.11450287,0.43219034
2,0.056635702,1.5883934,0.10769438,1.7331464,0.10060041,8.3182153,11.216468,1.7331464,-204.0177,3585.5964,0.18275304,0.39014922
2,0.029838647,1.75092,0.093715268,2.3810885,0.113513,9.3057254,10.501588,2.3810885,-214.71623,4180.8248,0.078048422,0.44059288
2,0.039534841,1.6761456,0.099982328,1.8600438,0.10801627,8.9639643,10.68292,1.8600438,-185.30099,3698.055,0.13369176,0.42329872
2,0.052723584,1.5290691,0.15107862,1.4721818,0.096491133,5.7751888,11.246701,1.4721818,-146.76135,2252.1671,0.12489037,0.45604171
2,0.19143885,1.2556133,0.13396513,1.3011226,0.090920703,6.744744,12.211628,1.3011226,-242.80476,4169.1164,0.42302289,0.28682531
2,0.1160069,1.5190041,0.090704182,1.7868664,0.10438109,10.044293,11.131693,1.7868664,-206.59236,4245.2403,0.32749632,0.32709224
2,0.039656513,1.6206444,0.14638696,1.8242516,0.094070939,5.746862,11.44073,1.8242516,-118.08413,1970.442,0.084955501,0.45496525
2,0.03204712,1.7022097,0.12145847,2.0850685,0.099250381,7.0084067,11.108052,2.0850685,-137.17138,2528.0104,0.082555372,0.45230142
2,0.036698489,1.6577508,0.13523087,1.9173621,0.094532762,6.2629364,11.421468,1.9173621,-115.76963,2083.6303,0.1113947,0.44248427
2,0.034637366,1.711147,0.1065486,2.2227465,0.099957218,8.0973351,11.270289,2.2227465,-185.63109,3461.3847,0.1155756,0.43901206
2,0.074073755,1.5960207,0.10988286,2.0406544,0.096443944,7.9295774,11.585665,2.0406544,-191.57367,3451.281,0.24506347,0.36880955
2,0.061294487,1.478445,0.18352766,1.3268011,0.088305784,4.675728,11.962909,1.3268011,-107.51608,1666.7516,0.15140323,0.42308671
2,0.050375349,1.5387201,0.17407988,1.5692871,0.088231568,4.8064213,11.942301,1.5692871,-96.456996,1484.9763,0.12770818,0.44440941
2,0.0457012,1.5983276,0.13212775,1.7236514,0.097731949,6.5766065,11.336261,1.7236514,-164.66494,2824.366,0.1083883,0.42981161
2,0.079384878,1.3797858,0.21363132,1.1130572,0.087117861,4.0352409,12.066696,1.1130572,-99.139267,1486.5248,0.1895179,0.39843754
2,0.059992066,1.4753881,0.17562768,1.2937279,0.093909165,4.9495592,11.429905,1.2937279,-118.29692,1860.8429,0.14610181,0.43154505
2,0.043822941,1.5921573,0.15468921,1.6409659,0.093041683,5.5002745,11.458574,1.6409659,-87.550462,1558.5589,0.12579678,0.42959215
2,0.060423553,1.5830848,0.14059721,1.8585713,0.091600311,6.0132551,11.628243,1.8585713,-87.181897,1532.2718,0.20818489,0.39138513
2,0.031341291,1.7077613,0.13166245,2.220158,0.094638261,6.2450435,11.358728,2.220158,-88.639299,1810.5815,0.098713881,0.44210102
2,0.039593402,1.6299848,0.15594326,2.0745096,0.088356096,5.1111446,11.947154,2.0745096,-86.135215,1492.496,0.11266721,0.4374534
2,0.073982313,1.4107475,0.22805851,1.4512248,0.087141471,3.4670317,11.971005,1.4512248,-79.389373,1208.2842,0.15787265,0.44317076
2,0.063167215,1.4907724,0.17821671,1.591463,0.092245099,4.6510558,11.595061,1.591463,-121.74522,1925.9247,0.15719723,0.45676043
2,0.042804689,1.6099311,0.14799867,1.8490993,0.089936869,5.6515183,11.870788,1.8490993,-115.24929,1918.1422,0.12682029,0.44413147
2,0.047934182,1.5422604,0.19095053,1.6346783,0.084539596,4.2235586,12.304929,1.6346783,-69.70012,1057.5958,0.11562533,0.45011036
2,0.13436691,1.3904728,0.12984427,1.3153873,0.091208324,6.9752104,11.879928,1.3153873,-162.78868,2546.7955,0.34920914,0.31990035
2,0.069121352,1.5809386,0.10990275,1.666749,0.099568846,8.1708009,11.23276,1.666749,-165.46654,3126.014,0.23153488,0.37736099
2,0.059128517,1.5944318,0.11329248,1.5883198,0.10134989,7.9444014,11.024956,1.5883198,-139.93772,2827.5401,0.20222009,0.38717977
2,0.19356233,1.3537467,0.091717012,1.567985,0.09919407,10.052844,11.556761,1.567985,-252.25446,4456.2477,0.4332671,0.27566395
2,0.040729903,1.6257942,0.13555751,1.59691,0.094128172,6.4658932,11.459961,1.59691,-114.05045,2025.8457,0.11226493,0.43359927
2,0.040436394,1.7130281,0.099304133,1.9953193,0.10578405,8.9471583,10.724237,1.9953193,-127.40759,3099.9531,0.15799979,0.40759972
2,0.19690222,1.3118415,0.10105295,1.2376545,0.096597966,9.2326709,11.640201,1.2376545,-220.69856,3790.627,0.43610694,0.27962528
2,0.040344503,1.6696294,0.11376648,1.7444722,0.10433398,7.8079348,10.695871,1.7444722,-105.34105,2516.1173,0.14644021,0.41753008
2,0.091477573,1.4822003,0.11951105,1.3463758,0.095685277,7.6293432,11.526027,1.3463758,-172.41186,2956.6082,0.27314856,0.35677562
2,0.15688866,1.2850278,0.17501811,1.1946729,0.085290521,5.0359396,12.466113,1.1946729,-148.74237,2272.2301,0.36843505,0.29483753
2,0.13018946,1.4358539,0.10334812,1.6072969,0.098404698,8.7915475,11.644028,1.6072969,-246.42104,4324.0125,0.34340227,0.328196
2,0.041502615,1.5994937,0.14925397,1.5995965,0.09440457,5.771486,11.385063,1.5995965,-112.00053,1894.3498,0.093016598,0.44405728
2,0.038905002,1.6320415,0.13888815,1.8061884,0.098435253,6.141297,11.116875,1.8061884,-131.83642,2260.3697,0.10013905,0.45840391
2,0.068175478,1.5416261,0.12934299,1.6518985,0.09429546,6.7911709,11.713489,1.6518985,-179.49257,3238.0424,0.21677366,0.38473224
2,0.054444314,1.5438309,0.15020707,1.4435376,0.094248958,5.8341415,11.500801,1.4435376,-139.49655,2208.3028,0.15219143,0.45866126
2,0.044266446,1.6417154,0.12455579,1.9350289,0.095363803,6.9035737,11.48067,1.9350289,-146.74201,2590.5999,0.1492886,0.42539305
2,0.046868208,1.6554607,0.11581905,1.9915859,0.096614126,7.4859117,11.418904,1.9915859,-154.1878,2831.1289,0.16616774,0.40465614
2,0.040673223,1.6173726,0.1446213,1.7450658,0.096494863,5.8903115,11.300104,1.7450658,-128.63576,2223.4895,0.099627998,0.45783342
2,0.035259852,1.6611568,0.1369274,1.907416,0.097802731,6.1753415,11.136973,1.907416,-115.17424,2061.741,0.079879478,0.46105005
2,0.039943741,1.6090661,0.15561173,1.7119669,0.095079616,5.4095972,11.289462,1.7119669,-99.085472,1708.8645,0.088761894,0.45608258
2,0.037565559,1.6292354,0.14414954,1.7734671,0.095824694,5.8933794,11.276351,1.7734671,-114.91911,2008.0549,0.076112718,0.45524291
2,0.092188796,1.4689037,0.13124602,1.6674442,0.091821413,6.666765,11.970985,1.6674442,-200.20733,3340.7984,0.26819477,0.36712147
2,0.052467792,1.6015114,0.12531948,1.8528656,0.095526204,6.9098505,11.532436,1.8528656,-168.02682,2960.8523,0.17124944,0.40873167
2,0.040051008,1.6178474,0.14620295,1.7687454,0.095643136,5.7960863,11.339467,1.7687454,-124.90181,2152.1189,0.09132434,0.45455529
2,0.08532285,1.3606458,0.22629147,1.2658004,0.086644325,3.6538149,12.192853,1.2658004,-113.20913,1839.5313,0.20926212,0.4493318
2,0.05883034,1.5052512,0.16996581,1.4599703,0.089335719,5.0298878,11.908538,1.4599703,-116.65819,1870.3897,0.15632662,0.41758436
2,0.15910861,1.2965059,0.18457494,1.2930371,0.084496227,4.6674772,12.555452,1.2930371,-133.1317,2122.9505,0.37764302,0.3072478
2,0.047331347,1.5585558,0.15641447,1.4927681,0.092285938,5.5305277,11.600876,1.4927681,-115.11568,1870.0077,0.10949965,0.44232375
2,0.044086028,1.578576,0.15816352,1.5753819,0.093033364,5.4004697,11.507862,1.5753819,-109.46762,1856.4034,0.095228908,0.44745505
2,0.045620609,1.6019104,0.14186133,1.7562365,0.094868409,6.0211582,11.395536,1.7562365,-115.18687,2082.6292,0.13965505,0.42209035
2,0.049913894,1.554571,0.14768081,1.5970202,0.095351083,5.8465959,11.393803,1.5970202,-148.38191,2365.7346,0.11362865,0.45007315
2,0.080036964,1.4857161,0.13153552,1.6044745,0.092585463,6.6909548,11.861677,1.6044745,-197.20333,3264.4342,0.23990334,0.38229271
2,0.038973942,1.6324109,0.13384235,1.7610882,0.09822999,6.4518223,11.175917,1.7610882,-138.03082,2437.7803,0.088589034,0.44601696
2,0.052995441,1.6118214,0.11370384,1.7545763,0.099549254,7.8063843,11.211113,1.7545763,-165.49073,3000.1964,0.17961305,0.40058274
2,0.0405696,1.6313536,0.13870079,1.8754774,0.09337428,6.1021105,11.657253,1.8754774,-140.37791,2516.025,0.11295519,0.44364046
2,0.034581997,1.6679535,0.14030239,2.0325713,0.09361973,5.9000892,11.509948,2.0325713,-113.62279,2047.2258,0.074155568,0.45678687
2,0.028840073,1.7207135,0.12633683,2.162468,0.097425504,6.6231469,11.179883,2.162468,-112.53442,2156.574,0.06245077,0.46169118
2,0.10175044,1.400112,0.14623818,1.2940733,0.090347304,6.1148246,12.10865,1.2940733,-195.54996,3242.7557,0.26966503,0.35087147
2,0.11672228,1.4071017,0.14811945,1.3806484,0.088697485,5.9706704,12.160775,1.3806484,-165.41906,2704.8887,0.31660293,0.34177366
2,0.096361406,1.4447475,0.14262045,1.4906385,0.090437912,6.1635541,12.08057,1.4906385,-189.85578,3223.1273,0.27432772,0.36221004
2,0.04503648,1.6182165,0.12633451,1.8918434,0.093987226,6.8174794,11.769521,1.8918434,-190.76727,3372.3273,0.13585484,0.42943046
2,0.033950397,1.6565057,0.14137658,1.6441983,0.096945789,6.1236537,11.179232,1.6441983,-102.81446,2052.177,0.074556195,0.46870308
2,0.034316934,1.6471642,0.148854,1.6896193,0.09344257,5.7270697,11.432454,1.6896193,-88.813517,1701.3634,0.080685148,0.46435599
2,0.035901502,1.6457459,0.14473531,1.784022,0.09455097,5.8568669,11.440783,1.784022,-115.5713,2100.2909,0.080246435,0.46679873
2,0.02989782,1.7161543,0.12204346,2.0259975,0.10337983,7.0100183,10.776793,2.0259975,-135.11989,2626.8539,0.069995945,0.46677883
2,0.055894195,1.5069728,0.17029772,1.2676677,0.090685463,5.1492591,11.751257,1.2676677,-108.81692,1823.9893,0.15352276,0.4217673
2,0.041747793,1.5774523,0.16284586,1.4254428,0.094764717,5.3177805,11.354618,1.4254428,-108.26466,1918.462,0.099540712,0.47454994
2,0.042660437,1.5837023,0.14692726,1.3967523,0.09657845,6.0160725,11.246688,1.3967523,-122.79757,2200.9494,0.097773873,0.44483332
2,0.032172753,1.6844435,0.12941649,1.9323708,0.09838861,6.5948922,11.156699,1.9323708,-131.87213,2471.0968,0.070499177,0.4659891
2,0.20313981,1.2127734,0.15428894,0.93709493,0.088320606,5.9729408,12.19803,0.93709493,-168.10463,2702.7438,0.43705405,0.28171208
2,0.11856415,1.4174871,0.12766997,1.3384168,0.093889766,7.0938473,11.765784,1.3384168,-184.96612,3196.278,0.32134735,0.33375386
2,0.091439229,1.5010917,0.1209561,1.5760783,0.095762029,7.38548,11.63288,1.5760783,-189.30318,3403.9156,0.27535336,0.35952076
2,0.18431924,1.2568248,0.13992475,1.1468391,0.08999562,6.5182668,12.245262,1.1468391,-228.51433,3836.2643,0.4128146,0.29395937
2,0.047246956,1.6467075,0.11399282,1.7165376,0.09943213,7.8080315,11.075288,1.7165376,-115.92274,2421.8768,0.17390714,0.4044377
2,0.13861421,1.2036679,0.24464218,1.0409249,0.07986563,3.475565,13.066511,1.0409249,-126.56741,1995.152,0.30719496,0.39493368
2,0.093168272,1.3496351,0.20520255,1.184704,0.083073393,4.1831827,12.627925,1.184704,-123.86826,1826.9743,0.21830974,0.41422641
2,0.064142752,1.5016318,0.14916495,1.5695952,0.090045416,5.7962143,12.039006,1.5695952,-170.83366,2763.2995,0.15325728,0.42360012
2,0.052525311,1.5971716,0.11943609,1.7854069,0.096144994,7.3566623,11.565763,1.7854069,-194.79027,3418.2855,0.16970045,0.40556974
2,0.036378455,1.6879398,0.10203074,2.1401627,0.10569672,8.5784529,11.096134,2.1401627,-248.3757,4646.5395,0.099351091,0.43225826
2,0.12513815,1.3936825,0.14293864,1.4520486,0.089149799,6.1733911,12.279251,1.4520486,-201.0357,3422.4881,0.3287615,0.33086129
2,0.041260125,1.6721435,0.11171303,2.1508922,0.097357039,7.7017312,11.442866,2.1508922,-185.80928,3345.3698,0.13984666,0.41995425
2,0.065416588,1.5969922,0.10752833,1.8389609,0.099212097,8.2651715,11.371132,1.8389609,-198.1283,3630.9048,0.22117049,0.3743194
2,0.0623153,1.5399022,0.13267795,1.6223493,0.091987807,6.6123587,11.8725,1.6223493,-183.07924,3056.2061,0.19005249,0.40036923
2,0.069075146,1.5617211,0.11301658,1.9654115,0.09807867,7.7227104,11.671075,1.9654115,-248.22575,4555.054,0.216346,0.36298347
2,0.093554299,1.3629124,0.17053632,1.1778871,0.091040681,5.1997342,11.882685,1.1778871,-178.3155,2826.1086,0.23809246,0.3925753
2,0.035944487,1.6891266,0.11071099,2.1980165,0.098253184,7.7515857,11.501403,2.1980165,-213.98253,3899.7883,0.10098753,0.43550349
2,0.059553314,1.4888159,0.16113433,1.5203759,0.090867341,5.3186358,11.834514,1.5203759,-151.90712,2375.8268,0.13409009,0.43845388
2,0.068185647,1.5142466,0.12245491,1.7754877,0.094540348,7.1524159,11.869563,1.7754877,-236.17173,4052.9997,0.1889336,0.38540629
2,0.082231557,1.4456735,0.13803772,1.3263451,0.091856962,6.5060655,11.893223,1.3263451,-191.39408,3073.5598,0.22271345,0.36181695
2,0.057399763,1.5069322,0.1676853,1.4920096,0.090723912,5.0895796,11.812313,1.4920096,-132.8748,2181.6017,0.13589239,0.42524033
2,0.041531413,1.6207682,0.1422391,2.0261639,0.090502524,5.8026946,11.923687,2.0261639,-148.39406,2545.7857,0.096847547,0.44706408
2,0.042063491,1.655672,0.11617745,2.1383157,0.096252736,7.3564296,11.702278,2.1383157,-216.23788,3943.4809,0.12203763,0.42674885
2,0.05491448,1.6047277,0.12445174,2.1071764,0.091123496,6.7882572,12.05134,2.1071764,-193.14549,3373.6987,0.1828972,0.40449635
2,0.053954299,1.5437543,0.1417639,1.7231869,0.090516254,6.0495202,11.96677,1.7231869,-174.5286,2902.6934,0.14608612,0.41777557
2,0.13388401,1.343615,0.15116991,1.3660988,0.08850578,5.8419589,12.356911,1.3660988,-211.36923,3744.0364,0.33958551,0.32438006
2,0.040009265,1.6482854,0.12916247,2.1084625,0.091982305,6.483382,11.869536,2.1084625,-171.91021,3047.0407,0.1034527,0.43397338
2,0.038706333,1.6608049,0.13043903,2.2401808,0.090095217,6.3045084,12.002876,2.2401808,-151.66375,2679.3959,0.12171504,0.43437098
2,0.069357268,1.5799998,0.12319005,2.0854783,0.090848276,6.8889627,11.998853,2.0854783,-180.88842,3051.1283,0.22913723,0.37388403
2,0.04232787,1.6207255,0.13083592,1.9544815,0.092402414,6.4920388,11.812451,1.9544815,-170.59906,2866.0668,0.11490997,0.44138501
2,0.090378692,1.4322349,0.15919912,1.502606,0.086277306,5.4087262,12.404533,1.502606,-168.07981,2739.1651,0.25581402,0.37033965
2,0.082810293,1.5652533,0.11334393,2.002549,0.093744477,7.6714002,11.831829,2.002549,-201.70159,3570.6054,0.26363567,0.35561488
2,0.047592753,1.640619,0.12015659,2.154541,0.092960106,7.0511369,11.847507,2.154541,-187.85154,3328.2606,0.16552067,0.41233677
2,0.049906359,1.6413379,0.11649585,2.2440731,0.093963132,7.2566796,11.913633,2.2440731,-215.67037,3983.0136,0.17254163,0.40368803
2,0.088360867,1.5306781,0.12051777,1.9434751,0.092481031,7.1732689,11.95341,1.9434751,-208.22264,3611.7431,0.27190026,0.35539008
2,0.046170932,1.65017,0.10356029,2.0091461,0.10100105,8.5175894,11.300018,2.0091461,-229.80658,4164.2836,0.1574853,0.40971456
2,0.038442036,1.7678645,0.086400621,2.8874383,0.10852899,9.8839705,11.121077,2.8874383,-259.95375,5392.3183,0.15626897,0.39373254
2,0.061871256,1.6315664,0.10237178,2.2992263,0.098377847,8.4375008,11.60743,2.2992263,-244.61854,4447.8515,0.21471745,0.37527263
2,0.099116115,1.4415713,0.15517766,1.5615742,0.087662385,5.5356505,12.315986,1.5615742,-165.67274,2887.017,0.27861782,0.34086144
2,0.11194698,1.5092545,0.087982284,1.5880163,0.10499883,10.507114,11.469458,1.5880163,-322.4052,6264.7341,0.31788013,0.32310446
2,0.051261105,1.5775606,0.13080144,1.7286748,0.092433474,6.6517015,11.916643,1.7286748,-197.83729,3398.6779,0.12459745,0.42465575
2,0.065030224,1.6602641,0.082090885,2.1760383,0.11085212,10.974038,11.043616,2.1760383,-285.10765,6028.5953,0.22895206,0.36312193
2,0.035597264,1.672747,0.12199281,1.8634301,0.096344949,7.125602,11.627311,1.8634301,-186.55878,3627.7732,0.080289657,0.44560243
2,0.039917267,1.6293484,0.13493641,1.7266738,0.093751291,6.4135284,11.694531,1.7266738,-164.87197,3000.0065,0.089203236,0.45502346
2,0.027377795,1.7255517,0.10572296,1.6707406,0.11120821,8.5326562,10.277244,1.6707406,-126.60302,2924.6175,0.063677642,0.46020889
2,0.030068902,1.7040865,0.11426183,1.7573683,0.10619478,7.7607785,10.569263,1.7573683,-133.24124,2637.9108,0.073276654,0.46272594
2,0.062878112,1.5911667,0.10366346,1.6480324,0.10312601,8.736625,10.995574,1.6480324,-178.39694,3436.5916,0.21657768,0.39242856
2,0.045119781,1.6218692,0.11188083,1.6506938,0.10156613,8.0182977,11.069333,1.6506938,-177.18874,3192.3619,0.14975217,0.42674088
2,0.044521504,1.5786309,0.14267191,1.4461594,0.095074552,6.1902269,11.406018,1.4461594,-133.66802,2244.1578,0.10244221,0.43904651
2,0.037180504,1.6750416,0.1174487,2.0150509,0.10211046,7.3465844,11.053846,2.0150509,-163.51049,3173.5131,0.11728611,0.43510026
2,0.035354594,1.6551861,0.13068512,1.7373803,0.099259227,6.6529306,11.081491,1.7373803,-134.50105,2436.262,0.086644875,0.45149658
2,0.034087629,1.6937384,0.1037241,1.8665884,0.10602664,8.5942111,10.63069,1.8665884,-134.75036,2736.3573,0.10290426,0.43170834
2,0.036586749,1.6358361,0.14326303,1.6767179,0.096957187,6.0059533,11.170165,1.6767179,-95.32228,1890.3847,0.10337014,0.44461647
2,0.040784672,1.6276435,0.12920167,1.5621972,0.09784476,6.8585408,11.19716,1.5621972,-123.37145,2329.422,0.12335837,0.42872149
